Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Mar 15, 2023;4,480.00;4,590.00;4,480.00;4,550.00;4,088.04;1,793,800
Mar 14, 2023;4,450.00;4,450.00;4,370.00;4,420.00;3,971.24;1,165,100
Mar 13, 2023;4,450.00;4,500.00;4,350.00;4,450.00;3,998.19;643,6
Mar 10, 2023;4,370.00;4,480.00;4,350.00;4,450.00;3,998.19;1,967,700
Mar 9, 2023;4,430.00;4,430.00;4,350.00;4,370.00;3,926.32;595,7
Mar 8, 2023;4,430.00;4,480.00;4,400.00;4,400.00;3,953.27;659
Mar 7, 2023;4,540.00;4,550.00;4,420.00;4,420.00;3,971.24;1,662,300
Mar 6, 2023;4,490.00;4,590.00;4,430.00;4,530.00;4,070.07;1,416,900
Mar 3, 2023;4,310.00;4,580.00;4,310.00;4,390.00;3,944.29;3,593,500
Mar 2, 2023;4,360.00;4,470.00;4,310.00;4,310.00;3,872.41;2,796,900
Mar 1, 2023;4,450.00;4,500.00;4,260.00;4,360.00;3,917.33;3,252,400
Feb 28, 2023;4,400.00;4,510.00;4,160.00;4,450.00;3,998.19;10,100,600
Feb 27, 2023;4,700.00;4,730.00;4,420.00;4,420.00;3,971.24;3,047,300
Feb 24, 2023;5,125.00;5,125.00;4,750.00;4,750.00;4,267.74;1,390,300
Feb 23, 2023;5,000.00;5,150.00;4,960.00;5,100.00;4,582.20;2,404,700
Feb 22, 2023;5,050.00;5,075.00;4,950.00;5,000.00;4,492.35;3,061,600
Feb 21, 2023;5,000.00;5,100.00;4,950.00;5,025.00;4,514.81;4,506,500
Feb 20, 2023;4,960.00;5,325.00;4,950.00;5,000.00;4,492.35;4,628,400
Feb 17, 2023;5,000.00;5,000.00;4,930.00;4,950.00;4,447.43;616,6
Feb 16, 2023;4,950.00;4,980.00;4,880.00;4,970.00;4,465.40;868,3
Feb 15, 2023;4,900.00;5,000.00;4,880.00;4,880.00;4,384.54;965,3
Feb 14, 2023;4,890.00;4,950.00;4,870.00;4,900.00;4,402.51;1,418,000
Feb 13, 2023;4,940.00;4,950.00;4,890.00;4,900.00;4,402.51;1,705,600
Feb 10, 2023;5,025.00;5,050.00;4,910.00;4,940.00;4,438.44;2,185,000
Feb 9, 2023;5,100.00;5,100.00;5,000.00;5,075.00;4,559.74;1,892,700
Feb 8, 2023;5,000.00;5,250.00;5,000.00;5,150.00;4,627.12;1,960,100
Feb 7, 2023;4,930.00;5,000.00;4,850.00;5,000.00;4,492.35;1,279,200
Feb 6, 2023;4,990.00;4,990.00;4,810.00;4,930.00;4,429.46;984
Feb 3, 2023;4,770.00;5,075.00;4,770.00;4,990.00;4,483.37;6,367,100
