Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Feb 14, 2025;2,270.00;2,300.00;2,230.00;2,280.00;2,218.53;1,776,100
Feb 13, 2025;2,280.00;2,310.00;2,230.00;2,280.00;2,218.53;4,541,900
Feb 12, 2025;2,250.00;2,260.00;2,220.00;2,250.00;2,189.34;2,465,300
Feb 11, 2025;2,330.00;2,340.00;2,220.00;2,250.00;2,189.34;3,895,100
Feb 10, 2025;2,400.00;2,400.00;2,310.00;2,320.00;2,257.45;4,461,100
Feb 7, 2025;2,420.00;2,420.00;2,340.00;2,400.00;2,335.29;4,012,200
Feb 6, 2025;2,400.00;2,430.00;2,340.00;2,420.00;2,354.75;5,085,100
Feb 5, 2025;2,380.00;2,380.00;2,330.00;2,350.00;2,286.64;8,558,700
Feb 4, 2025;2,370.00;2,370.00;2,320.00;2,370.00;2,306.10;6,091,500
Feb 3, 2025;2,390.00;2,440.00;2,290.00;2,330.00;2,267.18;16,616,200
Jan 31, 2025;2,520.00;2,520.00;2,450.00;2,450.00;2,383.95;1,492,000
Jan 30, 2025;2,520.00;2,540.00;2,460.00;2,500.00;2,432.60;1,286,900
Jan 24, 2025;2,510.00;2,550.00;2,470.00;2,520.00;2,452.06;1,186,500
Jan 23, 2025;2,510.00;2,520.00;2,490.00;2,500.00;2,432.60;1,017,100
Jan 22, 2025;2,450.00;2,520.00;2,440.00;2,510.00;2,442.33;9,552,900
Jan 21, 2025;2,460.00;2,460.00;2,410.00;2,440.00;2,374.22;6,444,000
Jan 20, 2025;2,510.00;2,520.00;2,420.00;2,460.00;2,393.68;6,425,700
Jan 17, 2025;2,610.00;2,610.00;2,480.00;2,500.00;2,432.60;5,855,200
Jan 16, 2025;2,610.00;2,630.00;2,570.00;2,610.00;2,539.63;4,137,700
Jan 15, 2025;2,510.00;2,610.00;2,510.00;2,610.00;2,539.63;1,762,800
Jan 14, 2025;2,550.00;2,550.00;2,470.00;2,500.00;2,432.60;4,693,600
Jan 13, 2025;2,700.00;2,700.00;2,540.00;2,550.00;2,481.25;4,137,000
Jan 10, 2025;2,730.00;2,740.00;2,710.00;2,710.00;2,636.94;683,2
Jan 9, 2025;2,740.00;2,760.00;2,700.00;2,730.00;2,656.40;1,109,100
Jan 8, 2025;2,700.00;2,770.00;2,700.00;2,750.00;2,675.86;2,585,100
Jan 7, 2025;2,680.00;2,720.00;2,670.00;2,710.00;2,636.94;836,7
Jan 6, 2025;2,760.00;2,760.00;2,670.00;2,680.00;2,607.75;2,144,900
Jan 3, 2025;2,780.00;2,780.00;2,710.00;2,760.00;2,685.59;2,228,300
Jan 2, 2025;2,780.00;2,780.00;2,710.00;2,780.00;2,705.05;3,513,500
Dec 30, 2024;2,740.00;2,780.00;2,710.00;2,780.00;2,705.05;10,314,100
Dec 27, 2024;2,700.00;2,740.00;2,690.00;2,740.00;2,666.13;2,911,800
Dec 24, 2024;2,740.00;2,740.00;2,680.00;2,700.00;2,627.21;1,478,900
Dec 23, 2024;2,660.00;2,740.00;2,660.00;2,730.00;2,656.40;4,362,400
Dec 20, 2024;2,680.00;2,730.00;2,660.00;2,660.00;2,588.28;2,086,100
Dec 19, 2024;2,680.00;2,730.00;2,670.00;2,670.00;2,598.01;2,803,900
Dec 18, 2024;2,730.00;2,730.00;2,660.00;2,670.00;2,598.01;1,690,400
Dec 17, 2024;2,740.00;2,740.00;2,670.00;2,730.00;2,656.40;637,7
Dec 16, 2024;2,730.00;2,750.00;2,710.00;2,730.00;2,656.40;5,278,600
Dec 13, 2024;2,700.00;2,720.00;2,670.00;2,700.00;2,627.21;6,041,100
Dec 12, 2024;2,720.00;2,720.00;2,650.00;2,680.00;2,607.75;3,112,400
Dec 11, 2024;2,730.00;2,740.00;2,700.00;2,720.00;2,646.67;2,568,800
Dec 10, 2024;2,730.00;2,740.00;2,700.00;2,730.00;2,656.40;2,602,300
Dec 9, 2024;2,730.00;2,740.00;2,720.00;2,730.00;2,656.40;2,641,700
Dec 6, 2024;2,730.00;2,740.00;2,720.00;2,730.00;2,656.40;321,6
Dec 5, 2024;2,770.00;2,790.00;2,700.00;2,720.00;2,646.67;5,792,800
Dec 4, 2024;2,780.00;2,790.00;2,730.00;2,780.00;2,705.05;4,363,000
Dec 3, 2024;2,730.00;2,790.00;2,730.00;2,740.00;2,666.13;4,500,200
Dec 2, 2024;2,740.00;2,770.00;2,700.00;2,730.00;2,656.40;6,146,000
Nov 29, 2024;2,720.00;2,750.00;2,660.00;2,700.00;2,627.21;4,609,600
Nov 28, 2024;2,760.00;2,770.00;2,670.00;2,720.00;2,646.67;4,130,800
Nov 26, 2024;2,730.00;2,760.00;2,710.00;2,740.00;2,666.13;6,911,300
Nov 25, 2024;2,750.00;2,790.00;2,720.00;2,730.00;2,656.40;5,609,000
Nov 22, 2024;2,740.00;2,790.00;2,730.00;2,750.00;2,675.86;6,358,900
