Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Jun 2, 2025;10,825.00;10,900.00;10,550.00;10,800.00;10,142.32;10,667,100
May 28, 2025;11,200.00;11,225.00;10,900.00;10,900.00;10,236.23;7,578,200
May 27, 2025;11,075.00;11,225.00;10,950.00;11,125.00;10,447.53;4,928,700
May 26, 2025;10,825.00;11,050.00;10,825.00;11,025.00;10,353.62;4,661,200
May 23, 2025;10,850.00;10,900.00;10,800.00;10,825.00;10,165.80;1,811,100
May 22, 2025;10,825.00;11,000.00;10,725.00;10,800.00;10,142.32;3,175,000
May 21, 2025;10,825.00;10,925.00;10,700.00;10,825.00;10,165.80;4,312,500
May 20, 2025;11,050.00;11,075.00;10,750.00;10,750.00;10,095.37;6,391,600
May 19, 2025;11,100.00;11,100.00;10,925.00;10,950.00;10,283.19;5,847,100
May 16, 2025;11,200.00;11,200.00;10,900.00;11,075.00;10,400.58;7,428,000
May 15, 2025;11,175.00;11,475.00;11,050.00;11,050.00;10,377.10;3,943,900
May 14, 2025;11,425.00;11,425.00;11,050.00;11,175.00;10,494.49;5,245,800
May 9, 2025;11,400.00;11,400.00;11,125.00;11,200.00;10,517.96;2,031,000
May 8, 2025;11,200.00;11,400.00;11,100.00;11,400.00;10,705.78;3,008,000
May 7, 2025;11,350.00;11,400.00;11,075.00;11,075.00;10,400.58;4,410,500
May 6, 2025;11,250.00;11,600.00;11,250.00;11,275.00;10,588.40;4,443,700
May 5, 2025;11,050.00;11,325.00;11,050.00;11,200.00;10,517.96;3,839,600
May 2, 2025;11,350.00;11,350.00;10,550.00;11,000.00;10,330.14;10,223,300
Apr 30, 2025;11,250.00;11,350.00;11,050.00;11,350.00;10,658.83;2,335,600
Apr 29, 2025;11,000.00;11,275.00;10,900.00;11,250.00;10,564.92;2,295,500
Apr 28, 2025;11,025.00;11,075.00;10,850.00;11,000.00;10,330.14;1,094,100
Apr 25, 2025;11,100.00;11,150.00;10,900.00;11,000.00;10,330.14;4,395,500
Apr 24, 2025;10,700.00;11,000.00;10,700.00;11,000.00;10,330.14;4,147,600
Apr 23, 2025;10,475.00;10,750.00;10,400.00;10,700.00;10,048.41;7,661,100
Apr 22, 2025;10,550.00;10,550.00;10,450.00;10,475.00;9,837.11;1,806,100
Apr 21, 2025;10,600.00;10,600.00;10,400.00;10,550.00;9,907.55;1,425,200
Apr 17, 2025;10,250.00;10,750.00;10,100.00;10,600.00;9,954.50;7,789,900
Apr 16, 2025;10,475.00;10,475.00;10,200.00;10,250.00;9,625.81;3,047,800
Apr 15, 2025;10,325.00;10,475.00;10,050.00;10,475.00;9,837.11;5,346,100
Apr 14, 2025;9,925.00;10,350.00;9,925.00;10,325.00;9,696.25;3,364,000
Apr 11, 2025;9,650.00;9,950.00;9,550.00;9,925.00;9,320.61;5,910,000
Apr 10, 2025;9,825.00;10,100.00;9,775.00;10,000.00;9,391.04;6,369,200
Apr 9, 2025;9,700.00;10,075.00;9,450.00;9,575.00;8,991.92;6,675,700
Apr 8, 2025;10,000.00;10,000.00;9,500.00;9,700.00;9,109.31;13,575,500
Mar 27, 2025;10,350.00;10,450.00;10,100.00;10,175.00;9,555.38;6,715,200
Mar 26, 2025;10,450.00;10,575.00;10,300.00;10,550.00;9,907.55;3,818,000
Mar 25, 2025;10,450.00;10,675.00;10,375.00;10,375.00;9,743.20;2,272,600
Mar 24, 2025;10,500.00;10,525.00;9,925.00;10,425.00;9,790.16;8,524,900
Mar 21, 2025;10,600.00;10,725.00;10,475.00;10,575.00;9,931.02;4,579,600
Mar 20, 2025;10,725.00;10,725.00;10,525.00;10,600.00;9,954.50;2,096,000
Mar 19, 2025;10,775.00;10,775.00;10,450.00;10,725.00;10,071.89;3,129,100
Mar 18, 2025;10,950.00;10,950.00;10,525.00;10,825.00;10,165.80;3,133,000
Mar 17, 2025;10,725.00;11,000.00;10,675.00;10,950.00;10,283.19;1,895,300
Mar 14, 2025;11,025.00;11,025.00;10,725.00;10,750.00;10,095.37;2,173,400
Mar 13, 2025;11,000.00;11,075.00;10,775.00;11,000.00;10,330.14;3,685,600
Mar 12, 2025;10,500.00;10,975.00;10,500.00;10,925.00;10,259.71;4,504,800
Mar 11, 2025;10,400.00;10,575.00;10,325.00;10,425.00;9,790.16;1,234,500
Mar 10, 2025;10,550.00;10,725.00;10,475.00;10,600.00;9,954.50;3,750,000
Mar 7, 2025;10,350.00;10,725.00;10,275.00;10,550.00;9,907.55;3,290,700
Mar 6, 2025;10,325.00;10,525.00;10,325.00;10,350.00;9,719.72;3,741,000
Mar 5, 2025;10,600.00;10,650.00;10,400.00;10,400.00;9,766.68;5,465,900
Mar 4, 2025;10,575.00;10,650.00;10,400.00;10,575.00;9,931.02;3,491,200
